COUNTRY,SUBNATIO,SCHOOLID,SC01Q01,SC02Q01,SC02Q02,SC03Q01,SC04Q01,SC04Q02,SC04Q03,SC04Q04,SC05N01,SC05Q01,SC05Q02,SC05Q03,SC05Q04,SC05Q05,SC05Q06,SC05Q07,SC05Q08,SC05Q09,SC05Q10,SC05Q11,SC05Q12,SC05Q13,SC05Q14,SC06Q01,SC06Q02,SC07N01,SC07N10,SC07N20,SC07N30,SC08Q01,SC08Q02,SC08Q03,SC08Q05,SC08Q06,SC08Q07,SC08Q08,SC08Q09,SC08Q10,SC08Q11,SC08Q12,SC08Q13,SC08Q14,SC08Q15,SC08Q16,SC08Q17,SC08Q18,SC08Q19,SC08Q20,SC09Q01,SC09Q02,SC09Q03,SC09Q04,SC09Q05,SC09Q06,SC10Q01,SC10Q02,SC10Q03,SC10Q04,SC10Q05,SC10Q06,SC11Q01,SC11Q02,SC11Q03,SC11Q04,SC11Q05,SC11Q06,SC11Q07,SC12Q01,SC12Q02,SC12Q03,SC12Q04,SC12Q05,SC13Q01,SC13Q02,SC13Q03,SC13Q04,SC13Q05,SC13Q06,SC13Q07,SC13Q08,SC14Q01,SC15Q01,SC15QN02,SC15Q02,SC16Q01,SC16Q02,SC16Q03,SC16Q04,SC17Q01,SC17Q02,SC17Q03,SC17Q04,SC17Q05,SC18Q11,SC18Q21,SC18Q12,SC18Q22,SC18N13,SC18N23,SC18N14,SC18N24,SC18N15,SC18N25,SC18N16,SC18N26,SC19Q11,SC19Q21,SC19Q12,SC19Q22,SC19Q13,SC19Q23,SC19Q14,SC19Q24,SC19Q15,SC19Q25,SC20Q01,SC20Q02,SC20Q03,SC20Q04,SC21Q01,SC21Q02,SC21Q03,SC22Q01,SC22Q02,SC22Q03,SC23Q01,SC23Q02,SC23Q03,SC24Q01,SC24Q02,SC24Q03,SC24Q04,SC25Q01,SC25Q02,SC25Q03,SC25Q04,SC25Q05,SC25Q06,SC25Q07,SC25Q08,SC25Q09,SC25Q10,SC25Q11,SC25Q12,SC25Q13,SC26Q01A,SC26Q01B,SC26Q01C,SC26Q01D,SC26Q01E,SC26Q02A,SC26Q02B,SC26Q02C,SC26Q02D,SC26Q02E,SC26Q03A,SC26Q03B,SC26Q03C,SC26Q03D,SC26Q03E,SC26Q04A,SC26Q04B,SC26Q04C,SC26Q04D,SC26Q04E,SC26Q05A,SC26Q05B,SC26Q05C,SC26Q05D,SC26Q05E,SC26Q06A,SC26Q06B,SC26Q06C,SC26Q06D,SC26Q06E,SC26Q07A,SC26Q07B,SC26Q07C,SC26Q07D,SC26Q07E,SC26Q08A,SC26Q08B,SC26Q08C,SC26Q08D,SC26Q08E,SC26Q09A,SC26Q09B,SC26Q09C,SC26Q09D,SC26Q09E,SC26Q10A,SC26Q10B,SC26Q10C,SC26Q10D,SC26Q10E,SC26Q11A,SC26Q11B,SC26Q11C,SC26Q11D,SC26Q11E,SC26Q12A,SC26Q12B,SC26Q12C,SC26Q12D,SC26Q12E,SC27Q01A,SC27Q01B,SC27Q01C,SC27Q01D,SC27Q02A,SC27Q02B,SC27Q02C,SC27Q02D,SC27Q03A,SC27Q03B,SC27Q03C,SC27Q03D,SC27Q04A,SC27Q04B,SC27Q04C,SC27Q04D,SC27Q05A,SC27Q05B,SC27Q05C,SC27Q05D,SC27Q06A,SC27Q06B,SC27Q06C,SC27Q06D,SC27Q07A,SC27Q07B,SC27Q07C,SC27Q07D,SCHLSIZE,SCHLTYPE,SELECT,SMRATIO,STRATIO,SCHWEIGT,ABGROUP,SCHAUTON,SCMATBUI,SCMATEDU,STMORALE,STUDBEHA,TCHCONS,TCHPARTI,TCMORALE,TCSHORT,TEACBEHA,ASSESS,COMPLAN,COMPWEB,MACTIV,PCGIRLS,PROPCERT,PROPMA5A,PROPMATH,PROPQPED,RATCOMP,EXCOURSE,AUTRES,AUTCURR,MSTREL,STRATUM
840,8400,227,4,1056,978,1,100,999,999,999,9,9,9,9,9,9,9,9,9,1,1,1,1,9,9,999,10,38,180,8,5,2,2,1,1,2,2,2,1,1,2,2,2,1,3,3,3,2,3,3,200,100,80,20,100,100,1,4,4,4,4,4,2,2,2,2,2,2,2,2,5,5,3,4,1,1,1,1,1,1,1,1,4,4,4,4,2,2,2,3,1,1,1,2,2,120,20,110,999,0,999,3,999,10,999,0,999,14,999,14,999,0,999,0,999,0,999,1,2,1,2,2,2,3,2,2,3,3,2,3,2,2,2,2,2,4,2,3,3,3,4,3,3,3,2,2,2,2,2,1,2,2,2,2,1,2,2,2,1,2,2,2,2,1,2,2,2,2,1,2,2,2,2,2,1,1,2,2,1,1,2,2,2,1,1,1,1,2,1,2,2,2,2,2,2,1,2,2,1,2,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,2,2,2,2,2,2,2,2,1,2,2,1,2,2,2,2,2,2,2,2,2034,3,0,145.286,15.646,27.88876,2,1.694,.146,-.527,.019,-1.706,-.078,-.418,-.571,.066,-.861,2,.5,.5,1,.481,.917,1,.117,997,.098,2,6,4,.12,84000
840,8400,228,7,9997,9997,7,997,997,997,997,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,997,997,997,997,997,997,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,9997,9997,9997,9997,9997,9997,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,997,997,997,997,997,997,997,997,997,997,997,997,997,997,997,997,997,997,997,997,997,997,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,99997,7,7,997,997,55.07059,9,997,997,997,997,997,997,997,997,997,997,7,7,7,9,997,997,997,997,997,97,9,9,9,.07,84000
840,8400,229,3,511,502,1,99,0,1,999,2,2,2,2,2,2,2,2,2,1,1,1,1,2,2,2,1,1,180,7,6,1,2,1,2,2,2,2,2,2,2,2,2,2,3,3,2,3,3,2,225,175,45,5,212,212,1,3,3,4,3,3,1,2,2,2,1,2,2,3,5,5,2,5,1,1,1,1,1,1,1,1,4,1,1,1,1,1,1,3,1,1,1,1,1,67,0,59,999,8,0,2,0,5,0,1,0,9,0,9,0,0,0,0,0,0,0,1,1,1,1,1,1,3,1,2,4,1,2,4,1,1,1,1,1,3,1,2,1,1,2,2,2,2,2,2,3,2,2,1,1,2,2,2,1,2,2,2,1,2,2,2,2,1,2,2,2,2,2,1,1,1,2,2,1,1,1,2,2,1,1,1,2,2,1,1,1,2,2,1,2,2,2,2,1,1,1,2,2,1,1,1,2,2,1,1,1,1,1,1,1,1,1,2,2,2,2,1,2,2,2,1,2,2,2,1,1,2,2,1,2,2,2,1,1,1013,3,1,112.556,15.119,50.82981,3,1.694,.146,-.527,.831,-.2,1.06,1.925,1.65,.066,.637,3,.942,.942,3,.496,.881,1,.134,997,.222,2,6,4,0,84000
840,8400,230,3,1435,1436,1,95,5,999,999,2,2,2,2,2,2,2,2,2,1,1,1,1,2,2,999,999,69,180,6,6,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9999,9999,9999,9999,9999,9999,1,3,3,4,3,3,9,9,9,9,9,9,9,9,9,9,9,9,1,9,1,1,1,2,1,1,1,1,2,1,2,2,3,2,1,1,2,2,2,135,4,123,4,30,999,11,999,999,999,1,999,19,2,15,2,4,0,999,999,0,0,1,1,1,2,2,2,2,2,9,3,2,2,3,2,2,2,2,3,3,2,1,2,2,3,2,3,3,2,2,3,2,1,1,1,2,2,1,2,2,2,2,1,2,2,2,2,1,2,2,2,2,1,1,1,2,2,2,1,1,2,2,2,1,1,2,2,1,1,2,2,1,2,2,2,2,2,1,1,1,1,2,2,1,1,1,2,2,1,1,1,1,1,1,1,1,1,1,1,2,2,1,2,2,2,1,2,2,1,1,1,2,1,1,2,2,2,2,2,2871,3,1,143.55,20.956,20.53832,2,.974,997,997,997,-.48,-.835,-.01,-.571,997,-.861,9,9,9,0,.5,.912,.8,.146,997,99,2,6,4,.08,84000
840,8400,231,4,175,170,2,0,75,25,999,2,2,2,2,2,2,1,1,1,1,1,1,1,1,2,1,1,0,281,7,6,1,1,1,1,3,3,3,1,2,1,1,1,3,1,1,1,1,1,1,100,30,30,15,100,100,4,2,3,3,2,3,2,2,2,2,2,2,2,2,3,4,4,4,1,1,1,1,2,2,9,9,4,1,1,1,2,2,1,3,1,2,1,1,1,28,2,28,999,0,999,0,999,0,999,0,999,5,0,998,0,998,0,3,999,998,0,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,3,2,2,3,3,3,2,3,2,2,3,2,2,2,1,1,2,2,2,1,1,2,2,1,2,2,2,2,1,2,2,2,2,1,1,2,2,2,1,1,2,2,2,2,1,1,2,2,2,1,1,2,2,2,1,1,2,2,2,1,1,1,2,2,1,1,1,2,2,1,1,1,2,2,1,2,1,1,1,2,1,2,2,2,2,2,1,2,2,2,1,1,2,2,2,1,2,2,2,1,345,1,2,69,11.897,176.0132,2,1.694,1.488,2.2,.019,-.75,-1.654,-.01,-.571,-.175,-1.091,2,1,1,3,.493,1,999,.172,997,.29,1,6,4,.07,84000
840,8400,232,2,194,190,1,100,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,9,9,0,0,19,180,7,6,2,4,3,4,3,3,3,2,4,3,3,3,3,3,2,2,2,2,3,125,50,20,7,100,0,1,3,1,4,2,3,2,3,2,2,2,2,2,2,5,3,1,5,1,2,2,1,1,2,1,1,4,4,4,4,2,2,2,2,1,1,2,2,2,26,4,23,4,4,0,3,0,0,0,0,0,3,0,3,0,0,0,3,0,0,0,1,2,1,2,2,2,2,2,2,3,2,2,3,3,2,2,2,3,2,2,3,3,2,2,2,3,2,2,2,2,2,2,1,2,2,2,1,2,2,2,2,1,2,2,2,2,1,2,2,2,2,1,2,2,2,2,1,2,2,2,2,1,2,2,2,2,1,1,1,1,2,2,1,2,2,2,2,1,2,1,2,2,2,2,1,2,2,1,2,2,2,1,2,1,1,1,1,1,2,2,1,2,2,2,1,2,2,2,1,2,2,2,2,2,1,2,2,2,384,3,3,128,13.714,134.1162,2,1.694,-.757,-.214,-.532,-.2,-.835,-.01,-1.374,1.521,-.861,2,0,.8,0,.495,.893,1,.107,997,.326,2,6,4,.02,84000
840,8400,233,2,9999,9999,1,999,999,999,999,2,2,2,2,2,2,2,2,2,1,1,1,1,2,2,10,5,25,180,7,6,1,1,1,3,1,3,3,1,3,3,2,3,2,4,4,3,3,3,3,175,50,75,75,175,75,3,4,4,4,4,4,1,2,2,1,1,1,2,2,5,5,3,5,1,1,2,1,1,1,1,1,4,1,1,1,2,2,3,3,1,1,2,2,2,64,999,52,999,1,999,4,999,2,999,0,999,999,999,999,999,999,999,999,999,999,999,9,9,9,9,9,9,9,9,9,9,2,2,3,1,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,1,1,2,2,2,1,2,2,2,2,1,2,2,2,2,1,1,2,2,2,2,1,2,2,2,2,1,2,1,2,2,1,2,1,2,1,1,2,1,2,1,1,2,1,2,2,1,2,1,2,2,1,2,1,2,1,1,1,2,1,2,2,2,2,2,2,2,2,2,2,2,2,1,1,2,2,2,2,2,2,2,2,99999,9,0,999,999,39.60271,2,1.694,-.432,-1.024,1.355,.09,-.826,1.502,.244,-.175,.116,3,.429,1,0,999,.813,999,999,997,99,2,6,4,.05,84000
840,8400,234,2,220,191,1,100,0,0,0,2,2,2,2,2,2,2,2,2,1,1,1,1,2,2,999,999,9,181,7,5,1,1,1,1,1,1,1,1,3,2,2,3,4,1,2,1,2,2,3,150,150,44,6,150,150,1,2,2,3,3,4,2,2,2,2,2,2,2,2,5,5,3,5,1,1,1,1,1,1,1,1,4,4,4,4,1,1,2,2,1,1,1,2,2,39,1,39,1,0,0,0,0,0,0,0,0,3,1,2,1,1,0,1,0,0,0,1,1,1,2,2,2,3,2,2,4,2,2,4,2,2,2,1,3,3,2,2,2,2,2,2,3,2,2,2,2,2,1,1,2,2,2,1,1,2,2,2,1,2,2,2,2,1,2,2,2,2,1,2,2,2,2,1,2,2,2,2,1,1,2,2,2,2,1,1,1,2,2,1,2,2,2,2,1,1,1,2,2,1,1,1,2,2,1,1,1,1,1,1,2,1,1,2,2,1,1,1,1,2,2,1,1,2,2,1,1,2,2,2,2,2,2,1,1,411,3,2,117.429,10.405,106.256,3,1.694,-.137,.439,.019,-.2,1.06,.434,.244,-1.203,-.624,3,1,1,1,.465,1,.714,.089,997,.365,2,6,4,.1,84000
840,8400,235,7,9997,9997,7,997,997,997,997,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,997,997,997,997,997,997,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,9997,9997,9997,9997,9997,9997,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,997,997,997,997,997,997,997,997,997,997,997,997,997,997,997,997,997,997,997,997,997,997,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,99997,7,7,997,997,545.8317,9,997,997,997,997,997,997,997,997,997,997,7,7,7,9,997,997,997,997,997,97,9,9,9,.13,84000
840,8400,236,7,9997,9997,7,997,997,997,997,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,997,997,997,997,997,997,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,9997,9997,9997,9997,9997,9997,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,997,997,997,997,997,997,997,997,997,997,997,997,997,997,997,997,997,997,997,997,997,997,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,99997,7,7,997,997,41.91284,9,997,997,997,997,997,997,997,997,997,997,7,7,7,9,997,997,997,997,997,97,9,9,9,.08,84000
840,8400,237,3,1449,1367,1,998,998,999,998,2,2,2,2,2,2,2,2,2,1,1,1,1,1,2,999,999,50,180,10,6,1,1,1,1,1,1,1,2,2,3,2,3,2,2,2,2,2,2,2,1050,350,200,150,1050,1050,1,4,4,4,4,4,2,2,2,2,2,2,2,2,5,5,2,5,1,1,1,1,1,1,1,1,3,2,2,1,2,2,1,3,1,1,1,1,2,198,4,197,4,0,0,1,0,0,0,0,0,23,0,23,0,0,0,23,0,0,0,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,3,2,2,2,2,2,1,1,2,1,2,1,1,2,2,2,1,2,2,2,2,1,2,2,2,2,1,2,2,2,2,2,1,2,1,2,1,2,2,2,2,1,2,2,2,2,2,1,2,2,2,1,2,2,1,2,2,2,2,1,2,2,2,2,1,1,1,1,1,1,1,2,2,1,1,1,1,2,2,2,2,1,1,1,1,2,2,2,2,2,2,1,1,2816,9,0,122.435,14.08,22.511,2,1.694,-.432,.101,.019,.09,-1.654,.981,.244,-1.203,-.382,2,1,1,2,.485,.995,1,.115,997,.373,2,6,4,.03,84000
840,8400,238,2,305,343,1,100,999,999,999,2,2,2,2,2,2,2,1,1,1,1,1,1,9,9,1,1,4,181,6,5,1,1,1,2,1,1,1,3,3,3,2,3,2,1,1,1,1,1,1,184,171,4,0,182,182,1,4,4,4,4,4,2,2,2,2,2,2,2,2,5,5,2,5,1,1,1,1,1,2,1,2,4,1,1,1,2,2,3,2,1,1,1,2,2,54,2,54,2,999,999,999,999,999,999,999,999,6,2,6,2,0,0,4,2,0,0,1,2,1,2,1,2,4,1,2,4,3,1,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,2,2,2,2,1,2,2,2,2,1,2,2,2,2,1,2,2,2,2,1,2,2,2,2,2,1,2,2,2,1,2,2,2,2,1,2,2,2,2,1,2,2,2,2,2,2,1,2,2,2,2,2,1,2,2,2,1,2,2,2,2,2,1,1,1,1,2,2,2,2,2,2,2,2,2,2,1,1,2,2,2,2,2,2,2,2,648,3,0,92.571,11.782,119.7107,2,1.694,-.432,1.113,.019,2.613,1.623,-.873,1.65,-.516,2.489,2,.989,.989,1,.529,1,1,.127,997,.284,2,6,4,.05,84000
840,8400,239,3,1000,415,1,100,0,0,0,2,2,2,2,2,2,2,2,2,1,1,1,1,2,2,999,20,60,180,9,7,1,1,1,1,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,160,140,10,15,160,9999,4,2,4,4,3,3,2,2,2,2,2,2,2,2,5,5,5,5,1,1,1,1,1,1,1,1,2,1,2,1,2,2,2,3,1,1,2,2,1,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,1,1,1,1,1,2,3,1,1,4,2,2,3,1,1,1,1,1,3,2,3,2,2,2,2,1,2,1,2,2,2,2,2,1,2,2,2,1,1,2,1,2,2,2,2,1,2,2,2,2,2,2,1,1,2,2,2,1,1,2,2,2,1,1,1,2,2,2,1,1,2,2,1,1,2,2,2,1,1,1,2,2,1,1,2,2,2,1,1,2,1,1,1,1,2,1,1,2,2,2,2,2,1,1,1,1,2,1,1,1,2,2,1,2,2,1,2,2,1415,3,2,999,999,30.78433,2,.457,1.488,2.2,.019,-.48,.659,-.01,1.65,-.516,.637,3,9,1,1,.293,999,999,999,997,.113,2,4,4,.01,84000
840,8400,240,2,260,240,1,90,8,2,999,2,2,2,2,2,2,2,2,2,1,1,1,1,2,2,2,2,15,180,6,5,2,2,1,1,2,3,3,1,1,1,1,1,1,1,1,1,1,1,2,150,120,30,5,150,150,4,3,3,4,3,2,2,2,2,2,2,2,2,2,4,5,3,5,1,1,2,1,1,2,1,1,4,1,2,1,3,1,3,1,2,1,2,2,2,29,2,29,2,0,0,0,0,0,0,0,0,4,1,4,1,0,0,0,0,0,0,1,2,1,2,3,2,3,2,3,3,3,2,3,2,2,2,1,2,3,2,3,3,2,3,2,3,2,2,2,2,2,2,1,2,2,2,2,1,2,2,2,1,2,2,2,2,1,2,2,2,2,1,2,2,2,2,2,1,2,2,2,2,1,2,1,2,2,1,2,1,2,2,1,2,2,2,2,1,1,1,2,2,1,1,1,2,2,1,1,2,2,1,2,2,1,1,1,1,2,2,1,2,2,2,1,2,1,2,1,1,2,2,1,1,2,2,1,2,500,3,1,111.111,16.667,130.9762,3,1.694,1.488,1.481,.019,-.75,-.078,.434,.244,.066,-.624,2,1,1,0,.48,1,1,.15,997,.3,1,6,4,.04,84000
840,8400,241,1,343,336,1,74,0,1,25,2,2,2,2,2,2,2,2,2,2,1,1,1,2,2,4,2,28,180,7,6,1,1,1,1,2,3,2,1,2,2,2,3,3,2,3,3,3,3,3,151,143,2,8,151,151,1,3,1,4,3,4,2,2,1,2,1,2,2,2,5,5,4,5,1,1,1,1,1,1,1,1,4,1,1,1,2,1,2,2,2,2,1,2,2,45,6,998,6,42,0,0,0,1,0,1,0,5,0,5,998,0,998,5,0,0,998,1,2,1,2,2,2,3,2,3,4,2,3,4,1,1,1,1,2,2,1,2,2,1,1,2,2,2,2,1,2,2,1,2,2,2,2,1,2,2,2,2,1,2,2,2,2,1,2,2,2,2,1,2,2,2,2,2,1,2,2,2,2,1,2,2,2,2,2,2,1,2,2,1,2,2,2,2,2,2,1,2,2,2,2,1,2,2,1,2,2,1,1,1,1,1,1,1,1,2,1,1,1,2,1,2,2,1,2,2,1,2,2,2,2,2,2,2,2,679,3,3,135.8,14.146,86.67337,3,1.694,-.137,-.527,.831,.7,1.06,-.01,1.65,-.516,.372,3,1,1,1,.495,999,1,.104,997,.222,0,6,4,.07,84000
840,8400,242,1,347,368,1,99,1,999,999,9,9,9,9,9,9,9,9,9,1,1,1,1,9,9,1,999,39,176,6,4,2,1,1,1,1,2,1,3,3,2,2,3,2,2,2,2,3,4,2,200,140,35,6,160,180,2,4,4,4,4,4,1,2,1,2,2,2,2,2,5,5,2,5,1,1,1,1,1,1,1,1,3,1,2,1,1,1,1,3,1,2,1,1,1,35,999,35,999,2,999,0,999,0,999,0,999,4,1,4,0,0,1,4,0,0,0,1,1,1,1,1,2,3,1,1,3,2,2,3,1,2,2,1,2,2,2,2,3,3,2,2,2,3,2,2,2,2,2,1,2,2,2,2,1,2,2,1,2,2,2,2,1,2,2,2,2,1,2,2,2,2,2,2,1,1,2,2,2,1,2,2,2,2,1,1,1,2,2,1,2,2,2,1,1,1,1,2,2,1,1,1,2,2,1,1,1,1,1,1,1,1,1,1,1,2,2,2,1,2,2,1,2,2,2,1,2,2,2,1,2,2,2,1,1,715,3,0,158.889,20.429,57.88596,3,.047,-.137,-.527,.831,-.2,-.078,.434,.642,-.516,-.624,2,.9,.8,3,.515,1,.889,999,997,.28,1,3,4,0,84000
840,8400,243,2,32,23,1,100,999,999,999,2,2,2,2,2,2,1,1,1,1,1,1,1,2,2,30,999,98,180,7,6,1,1,1,2,1,2,3,3,4,1,1,2,1,1,1,3,4,4,4,33,26,4,3,33,33,1,4,2,4,2,4,2,2,2,3,2,2,3,3,5,4,2,5,1,1,1,1,1,1,1,2,4,4,4,4,2,2,2,3,1,1,2,2,2,5,0,5,999,0,0,2,0,0,0,0,0,1,999,1,999,0,999,1,999,0,999,1,2,1,2,2,2,4,1,1,4,1,2,4,1,1,1,1,1,4,2,3,3,1,2,2,2,3,1,2,1,2,1,1,2,2,2,1,1,2,2,2,1,2,2,2,1,2,2,2,2,2,1,1,2,2,2,1,1,2,2,2,1,1,2,1,2,1,1,2,1,2,1,1,2,2,2,2,1,2,2,1,2,2,2,2,2,1,2,2,2,1,1,1,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,55,3,2,55,11,357.3182,2,.457,.817,-.853,-.903,-1.007,1.623,-.418,1.65,-.516,.637,2,1,1,0,.418,1,1,.2,997,.6,2,5,3,0,84000
840,8400,244,3,958,937,1,97.98,2.02,0,0,2,2,2,2,2,2,2,2,2,1,1,1,1,2,2,999,0,12,180,8,7,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,441,356,60,25,441,441,1,4,4,4,4,4,2,2,2,2,2,2,2,2,5,4,2,5,1,1,1,1,1,2,1,1,4,1,1,2,2,1,1,3,1,1,2,2,2,75,6,64,6,4,0,0,0,11,0,0,0,13,1,12,1,1,0,3,0,0,0,2,1,1,1,3,1,2,2,2,2,3,2,3,2,2,2,1,3,4,2,2,3,2,3,2,3,2,2,2,3,2,2,1,2,2,2,2,1,2,2,2,1,2,2,2,2,1,2,2,2,1,2,2,2,2,1,2,2,2,2,1,2,1,2,1,1,2,1,1,1,1,2,2,2,2,2,1,2,1,1,2,2,2,1,1,2,2,1,1,2,2,2,1,1,2,1,2,2,2,2,1,2,2,2,1,2,2,2,1,1,2,2,2,2,2,2,1,1,1895,3,0,140.37,24.295,32.18373,3,-.519,1.488,2.2,.019,-.75,-1.235,.434,.244,-.175,-1.091,2,1,1,0,.494,.859,.926,.173,997,.233,2,4,3,.07,84000
840,8400,245,4,540,512,1,94,3,2,1,2,2,2,2,2,2,2,2,2,1,1,1,1,2,2,999,999,40,177,12,6,2,1,1,1,1,2,1,2,3,2,1,2,1,1,2,2,1,2,3,250,250,70,20,250,200,1,4,3,4,3,3,2,2,2,2,2,2,2,3,5,3,2,5,1,2,2,1,1,2,1,1,2,1,3,1,2,3,3,2,2,1,1,1,1,65,0,65,999,0,0,0,0,0,0,1,0,8,998,8,998,0,998,0,0,0,998,1,2,1,2,2,3,3,1,2,4,2,1,3,2,2,2,1,3,4,2,3,2,2,3,3,2,3,1,3,1,2,2,1,1,1,2,1,1,2,2,2,1,2,2,2,2,1,2,2,2,2,1,2,2,2,2,1,2,2,2,2,1,1,2,2,1,2,2,2,2,1,2,2,2,2,2,2,2,1,1,2,1,1,1,1,2,2,1,1,1,1,1,1,2,2,1,1,1,1,1,2,2,2,2,2,2,2,1,1,2,2,2,2,2,2,2,2,2,1052,3,1,999,16.185,42.87568,2,.457,.446,.265,.019,-1.706,.659,.434,.244,-.516,.116,2,.8,1,3,.487,1,1,.123,997,.238,1,6,3,.02,84000
840,8400,246,3,0,175,2,7.07,80.81,12.12,999,2,2,2,2,2,2,2,2,2,1,1,1,1,2,2,0,0,0,180,7,6,2,2,1,2,3,3,2,1,2,2,3,1,3,2,2,2,2,2,2,51,35,18,8,51,9999,4,1,3,4,2,3,2,2,2,2,2,2,2,2,5,3,2,5,1,1,1,2,2,2,2,2,4,1,1,1,1,1,1,3,1,1,2,2,2,18,0,999,999,999,999,999,999,999,999,999,999,2,0,2,0,999,999,999,999,999,999,2,1,1,1,1,3,3,2,2,3,1,2,3,2,2,2,2,2,2,2,2,2,2,1,2,1,2,2,2,1,2,2,1,2,2,2,2,1,2,2,2,2,1,2,2,2,2,1,2,2,2,2,1,2,2,2,2,1,2,2,2,2,1,2,2,2,2,1,2,1,2,2,1,2,2,2,2,1,2,1,2,2,1,1,1,2,2,1,1,1,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,175,1,3,87.5,9.722,221.8826,3,1.694,.146,.265,.019,.39,-.078,.434,-.571,.437,.372,2,9,1,0,1,999,1,.111,997,.291,2,6,4,.01,84000
840,8400,247,3,775,780,1,98,1,1,999,9,9,9,9,9,9,9,9,9,1,1,1,1,9,9,999,999,40,186,6,5,3,3,3,3,3,3,3,4,4,4,3,3,3,3,3,3,3,3,3,375,250,85,35,350,25,1,4,4,4,3,4,2,2,2,2,2,2,2,2,4,5,2,5,1,1,1,1,1,1,1,1,4,1,1,1,2,2,2,2,1,1,1,1,2,90,999,90,999,0,999,0,999,0,999,0,999,11,999,6,999,5,999,3,999,0,999,1,2,1,1,2,2,3,2,2,3,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,2,2,1,1,2,2,2,1,2,2,1,1,2,2,2,1,1,2,2,2,1,1,2,2,2,2,2,1,2,2,2,2,1,2,2,2,1,1,1,1,2,1,1,2,2,2,1,2,1,1,2,1,2,1,1,2,1,1,1,2,1,1,1,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2,1,1,2,2,2,2,2,2,2,2,1555,3,0,141.364,17.278,42.76321,2,.047,-1.124,-1.203,.019,997,-.061,-.01,997,1.303,997,2,.067,.933,2,.502,1,.545,.122,997,.241,2,3,4,0,84000
